target,INCOME_TYPE,EDUCATION_,CUSTOMER_CATEGORY_,income,DEPENDANT_NUMBER,IS_EMPL,COUNT_ACTIVE_CREDIT_NO_CC,CNT_MNTH_FROM_LAST_PMNT,age,experience,inquiry_14_day,inquiry_21_day,count_mnth_act_passport,UID
0,OTHER,advanced,Corporate,31412,0,1,,,26.626656187,4.1857923497,,,6.5663822142,36850
0,OTHER,advanced,Corporate,37628,0,1,0,1.828561828,28.136612022,2.1163560147,0,0,0.4207650273,36854
0,OTHER,advanced,,55000,0,0,0,5.7976926523,49.595980238,4.218579235,1,1,4.368852459,36857
0,OTHER,elementary,Corporate,34683,0,1,0,0.4400537634,30.279287372,0.4792873718,0,0,9.6107942211,36865
0,2NDFL,advanced,,23232,0,0,0,1350.400672,29.036896474,2.2286772962,3,3,7.505389625,36868
0,OTHER,advanced,Corporate,21329,0,1,1,0.9822356631,53.823197844,29.264293735,0,0,8.6259375702,36871
0,OTHER,elementary,Corporate,32561,0,1,0,,28.500449135,0.5031888614,0,0,7.7759562842,36877
0,OTHER,elementary,,69000,0,0,1,0.4685483871,30.336245228,2.1855602964,0,0,9.5965192005,36879
0,OTHER,elementary,Corporate,116961,0,1,1,0.8526433692,25.638356164,0.3636424882,0,0,5.5561643836,36884
0,OTHER,elementary,Corporate,116961,0,1,1,0.8526433692,25.638356164,0.3636424882,0,0,5.5561643836,36885
0,2NDFL,elementary,,834983,0,0,0,0.3367159498,47.317808219,5.6,0,0,2.2712328767,36887
0,OTHER,advanced,Corporate,72658,0,1,0,,29.512328767,8.0219178082,0,0,9.0469795643,36888
0,OTHER,advanced,,50000,0,0,0,1.0790546595,42.353424658,5.901369863,1,1,9.9178082192,36895
0,OTHER,advanced,,50000,0,0,0,1.0790546595,42.353424658,5.901369863,1,1,9.9178082192,36896
0,OTHER,high,,60000,0,0,0,22.14469086,31.01369863,8.2356164384,1,1,7.6136986301,36901
0,2NDFL,elementary,,51395,0,0,,,48.542211243,2.0356164384,,,3.5315068493,36903
0,OTHER,elementary,,200000,0,0,1,0.6007392473,43.295890411,2.2547945205,2,2,10.090410959,36904
0,OTHER,advanced,,38000,0,0,2,0.3040770609,51.330601093,13.958731941,1,1,6.0902387903,36905
0,OTHER,advanced,Corporate,22031,0,1,1,0.5613799283,53.593771989,4.8211692492,0,0,5.0376076054,36919
0,OTHER,elementary,,60000,0,0,,,26.307470619,0.7486338798,,,0.9595254136,36920
0,OTHER,elementary,Corporate,34327,0,1,1,1.3785170251,39.385245902,10.023916461,0,0,9.8841904334,36921
0,OTHER,elementary,,100000,0,0,1,0.8620295699,44.095628415,4.4672131148,1,1,9.3576240737,36924
0,OTHER,elementary,,41000,0,0,0,27.338888889,35.594827457,15.222224717,1,1,10.312635676,36926
0,OTHER,advanced,Corporate,48626,0,1,0,16.340591398,52.334081892,2.6327120293,0,0,6.70120518,36927
0,OTHER,elementary,Corporate,50904,0,1,,,25.466382214,0.5109289617,,,4.5710382514,36934
0,OTHER,elementary,Corporate,49389,0,1,1,0.3410394265,32.349726776,3.6448087432,1,1,0.1775956284,36936
0,2NDFL,elementary,Corporate,88517,0,0,0,3.7991039427,49.096833595,0.4918032787,0,0,4.0846994536,36947
0,OTHER,elementary,,90000,0,0,0,1,39.978082192,7.5616438356,0,0,9.4739726027,36953
0,OTHER,advanced,Corporate,22033,0,1,2,1.0860887097,42.409873494,18.957818699,0,0,10.149599521,36957
0,OTHER,elementary,Corporate,104462,0,1,1,0.7937051971,51.797814208,2.9963395464,0,0,6.2949696834,36959
0,OTHER,advanced,Corporate,56028,0,1,0,,39.2,2.4356164384,0,0,10.906849315,36968
0,2NDFL,advanced,,52200,0,0,0,20.141196237,36.995785613,1.7464705442,0,0,11.945355191,36969
0,OTHER,elementary,Corporate,57968,0,1,2,1.0897849462,32.166666667,3.5683060109,0,0,7.8961748634,36979
0,2NDFL,beginner,,25798,0,0,,,39.97260274,1.4931506849,,,12.708765626,36980
0,2NDFL,elementary,,18027,0,0,1,0.6694668459,30.906497492,3.631147541,0,0,10.427045438,36983
0,OTHER,elementary,,53000,0,0,1,0.3806675627,48.749599521,0.5632981511,0,0,3.7459016393,36985
0,OTHER,elementary,,100000,0,0,1,0.9281362007,42.947593383,2.9612920129,1,1,10.531155027,36990
0,OTHER,elementary,,100000,0,0,1,0.9281362007,42.947593383,2.9612920129,1,1,10.531155027,36991
0,OTHER,elementary,Corporate,36330,0,1,1,0.7914426523,27.528767123,2.3232876712,1,1,4.848319485,36993
0,OTHER,elementary,Corporate,217291,0,1,0,,49.752863238,1.7090276218,,,4.522726252,36995
0,OTHER,elementary,,100000,0,0,1,0.7633064516,53.186930159,8.7704918033,3,3,8.0819672131,37001
0,OTHER,elementary,Corporate,165039,0,1,0,4.6350358423,44.77628565,12.655737705,0,0,8.8886144172,37005
0,OTHER,elementary,Corporate,22854,0,1,1,0.66234319,25.728916835,0.3633879781,0,0,5.6522045063,37007
0,2NDFL,elementary,,20296,0,0,,,33.756164384,0.8509544128,,,9.9643835616,37011
0,OTHER,elementary,,60000,0,0,1,1.1750896057,50.383561644,1.4630136986,0,0,5.3808219178,37014
0,OTHER,elementary,,60000,0,0,1,1.1750896057,50.383561644,1.4630136986,0,0,5.3808219178,37015
0,OTHER,elementary,Corporate,47918,0,1,,,28.038251366,0.4049105472,,,7.2295081967,37017
0,OTHER,elementary,,150000,0,0,,,34.257534247,1.997260274,,,11.736986301,37019
0,OTHER,elementary,Corporate,106436,0,1,0,0.2419130824,27.718272326,1.1648476682,0,0,7.4032038326,37020
0,OTHER,elementary,Corporate,40708,0,1,1,1.0502240143,25.913983083,2.8153529456,0,0,5.757818699,37022
0,OTHER,elementary,Corporate,51601,0,1,0,20.501120072,28.010928962,0.5393742047,0,0,7.3032786885,37030
0,OTHER,elementary,Corporate,155379,0,1,1,0.3424955197,29.916348529,0.5054644809,0,0,9.4368964743,37033
0,OTHER,elementary,Corporate,155379,0,1,1,0.3424955197,29.916348529,0.5054644809,0,0,9.4368964743,37034
0,2NDFL,high,,49852,0,0,,,34.42739726,5.3646156149,,,11.578082192,37037
0,OTHER,elementary,Corporate,20416,0,1,,,29.416438356,0.8835541582,,,4.1753424658,37039
0,OTHER,elementary,Corporate,105165,0,1,0,,31.93442623,1.2497791751,0,0,9.145669586,37041
0,2NDFL,elementary,,23149,0,0,,,32.265401602,12.881839958,,,10.550333109,37042
0,2NDFL,advanced,,33939,0,0,3,0.6610663082,51.169863014,11.473972603,1,1,6.0821917808,37047
0,OTHER,elementary,,60000,0,0,0,16.91843638,34.532128153,7.3430870574,0,0,9.8143199341,37054
0,2NDFL,elementary,,29970,0,0,1,0.5071460573,28.960558425,1.9742570552,0,0,8.4126132196,37061
0,OTHER,elementary,Corporate,72873,0,1,,,27.709589041,1.0170521746,,,7.304109589,37067
0,2NDFL,elementary,,44013,0,0,0,0.6998207885,44.404371585,3.0826558874,0,0,9.9593682162,37071
0,2NDFL,elementary,,187592,0,0,0,3.6998879928,32.743753275,2.4916984804,0,0,7.781420765,37078
0,OTHER,advanced,,60000,0,0,0,8.1161738351,47.824657534,5.6054794521,1,1,2.7260273973,37086
0,2NDFL,elementary,,68722,0,0,0,1.4376120072,51.189190808,5.4385058762,0,0,6.0933003967,37092
0,OTHER,elementary,,100000,0,0,0,0.6018817204,32.101369863,1.5726027397,0,0,9.6054794521,37095
0,OTHER,elementary,Corporate,165548,0,1,,,26.889325548,3.0674077401,,,6.8674077401,37101
0,2NDFL,elementary,,29983,0,0,1,0.9491935484,29.743745789,3.4478553784,0,0,9.6999101729,37103
0,OTHER,beginner,Corporate,108583,0,1,,,49.602739726,0.5748858447,,,4.5420989595,37105
0,OTHER,advanced,Corporate,18934,0,1,0,,45.775342466,6.8246575342,0,0,0.7383561644,37106
0,2NDFL,elementary,,112888,0,0,0,5.8930331541,33.74325174,7.1240736582,1,1,12.035519126,37119
0,OTHER,elementary,Corporate,68523,0,1,1,1.1228494624,43.983606557,0.8036829104,0,0,10.513271951,37121
0,OTHER,elementary,Corporate,115000,2,0,0,51.603561828,36.557908526,2.9178082192,0,0,11.457534247,37140
0,OTHER,advanced,Corporate,36141,0,1,,,32.716962347,0.5448311999,,,10.769863014,37141
0,OTHER,elementary,,90000,0,0,0,4.9259184588,30.541904334,3.3579234973,0,0,7.1199865259,37149
0,OTHER,high,Corporate,35930,0,1,0,22.177195341,26.329874991,1.762751703,0,0,4.3797814208,37151
0,2NDFL,elementary,,60030,0,0,1,1.7242607527,25.818092672,1.8701474661,0,0,5.5249419867,37154
0,2NDFL,elementary,,35521,0,0,1,0.0881272401,45.963822142,3.5382513661,0,0,0.6432741972,37156
0,OTHER,elementary,Corporate,65561,0,1,,,43.819672131,8.4186166629,,,3.9699453552,37157
0,OTHER,elementary,Corporate,64854,0,1,,,33.397260274,2.8,,,0.2246575342,37168
0,OTHER,high,Corporate,50680,0,1,1,0.5646057348,36.460273973,12.733789954,1,1,1.9068493151,37172
0,OTHER,elementary,Corporate,152250,0,0,,,32.879017891,2.3068493151,,,10.832876712,37174
0,OTHER,elementary,Corporate,155298,0,1,1,0.7302643369,39.81147541,0.5327868852,1,1,8.2759562842,37181
0,OTHER,elementary,Corporate,21120,0,1,,,26.501369863,0.3123287671,,,6.4410958904,37182
0,OTHER,elementary,,70000,0,0,1,0.8539202509,47.021917808,5.904109589,1,1,1.6164383562,37187
0,OTHER,elementary,,70000,0,0,1,0.8539202509,47.021917808,5.904109589,1,1,1.6164383562,37188
0,OTHER,elementary,,92000,0,0,0,0.5727374552,49.480559922,13.84768321,1,1,0.0163934426,37195
0,OTHER,elementary,Corporate,56549,0,1,0,,28.237704918,0.4699453552,0,0,7.6885245902,37196
0,OTHER,elementary,,110000,0,0,,,43.978082192,0.9655213714,,,11.380821918,37198
0,OTHER,elementary,Corporate,28786,0,1,,,29.84274272,3.8169398907,,,9.7852084737,37201
0,2NDFL,elementary,,60900,0,0,,,50.635616438,7.5232876712,,,5.5575342466,37202
0,2NDFL,advanced,,31280,0,0,,,52.38630137,9.0367542481,,,5.7397260274,37203
0,OTHER,advanced,Corporate,25284,0,1,,,48.279452055,19.336986301,,,3.2410958904,37205
0,OTHER,advanced,,35000,0,0,1,0.9561379928,48.76258702,0.6557377049,0,0,3.7213114754,37217
0,OTHER,elementary,,40000,0,0,,,36.189041096,11.994520548,,,10.528767123,37218
0,OTHER,elementary,,61000,0,0,1,0.3100134409,29.701369863,1.3095890411,0,0,7.5890410959,37230
0,OTHER,elementary,Corporate,61825,0,1,0,3.3450268817,33.086795419,5.7288719216,1,1,10.024657534,37234
0,OTHER,elementary,Corporate,57356,0,1,0,,38.719627218,0.6703121491,0,0,10.105928587,37240
0,OTHER,elementary,Corporate,75890,0,1,1,0.4392697133,29.099416124,0.7980462609,0,0,9.0774983157,37244
0,OTHER,advanced,Corporate,38157,0,1,0,32.596818996,29.646575342,0.3445168052,0,0,9.0166479527,37248
0,OTHER,elementary,Corporate,182441,0,1,0,0.9864247312,37.111041246,4.9740549442,0,0,10.519260424,37258
0,OTHER,elementary,Corporate,41286,0,1,0,1.8299283154,27.77260274,0.5252414103,0,0,2.4219178082,37260
0,OTHER,advanced,Corporate,66532,0,1,0,38.403337814,38.892978516,5.8025675575,0,0,10.397088105,37269
0,OTHER,elementary,,70000,0,0,,,27.736986301,0.6972527884,,,7.3342465753,37274
0,OTHER,advanced,Corporate,37744,0,1,0,1,27.508196721,2.4290440901,0,0,5.5221947751,37275
0,OTHER,elementary,,35000,0,0,1,0.6298611111,27.945205479,5.5616438356,,,0.6289467775,37283
0,OTHER,elementary,,35000,0,0,1,0.6298611111,27.945205479,5.5616438356,,,0.6289467775,37284
0,2NDFL,advanced,,20254,0,0,0,0.4333781362,28.046575342,2.002739726,1,1,7.9753424658,37285
0,OTHER,elementary,Corporate,135930,0,1,0,7.4067204301,40.205479452,16.260273973,1,1,10.846575342,37287
0,2NDFL,elementary,,69600,0,0,0,8.8329749104,34.750684932,0.9033161165,1,1,9.9808219178,37296
0,OTHER,advanced,Corporate,44619,0,1,4,0.7623207885,32.457534247,2.6520547945,1,1,3.4739726027,37301
0,OTHER,elementary,Corporate,20167,0,1,,,25.578231904,2.8302866981,,,5.5343962871,37305
0,2NDFL,elementary,,69795,0,0,,,32.550684932,0.6630136986,,,11.301369863,37312
0,OTHER,elementary,Corporate,60760,0,1,,,50.350684932,11.616438356,,,5.0258178007,37316
0,OTHER,elementary,,25000,0,0,1,0.9911066308,26.920547945,8.1095890411,1,1,0.5797664496,37321
0,2NDFL,beginner,,79441,0,0,3,0.766890681,31.871539786,1.7263343065,0,0,5.485238416,37335
0,OTHER,advanced,Corporate,42280,0,1,1,0.8555555556,42.544846171,0.5393667191,0,0,8.0901639344,37343
0,OTHER,elementary,Corporate,61473,0,1,1,2.6941308244,25.479758964,3.175649375,0,1,4.1038251366,37350
0,OTHER,elementary,Corporate,175368,0,1,0,0.7573028674,51.276712329,15.126027397,0,0,6.2630136986,37352
0,OTHER,advanced,Corporate,29044,0,1,,,36.984834194,0.6760910248,,,13.583561644,37358
0,OTHER,elementary,Corporate,98800,0,1,,,49.890650498,1.9289018639,,,4.7917808219,37359
0,OTHER,elementary,,70000,0,0,0,7.4101030466,33.759847294,7.159847294,0,0,7.4173815405,37369
0,OTHER,elementary,Corporate,16599,0,1,2,0.46859319,49.692229957,9.9223669436,0,0,4.5881203683,37373
0,OTHER,advanced,Corporate,56665,0,1,0,35.632750896,45.545991466,5.7131147541,1,1,0.5109289617,37375
0,OTHER,advanced,Corporate,38896,0,1,1,0.401702509,26.468493151,2.5945205479,1,1,6.2794520548,37378
0,OTHER,elementary,Corporate,90915,0,1,1,0.6926971326,29.178082192,0.4893255483,0,0,8.002739726,37390
0,OTHER,advanced,,25000,0,0,1,0.5337589606,45.953424658,23.728767123,1,1,0.8622052549,37392
0,2NDFL,elementary,,56732,0,0,3,1.0808019713,33.18984954,15.005479452,1,3,10.909589041,37401
0,OTHER,elementary,,388000,0,0,0,,44.327868852,5.5134291489,2,2,10.351785313,37410
0,2NDFL,beginner,,,0,1,0,2.4378136201,38.032876712,11.010958904,0,0,12.774032487,37413
0,OTHER,advanced,,22000,0,0,,,29.050969384,0.8701474661,,,8.0218579235,37419
0,OTHER,advanced,Corporate,32300,0,1,2,0.5000896057,37.894086384,6.5735384385,1,1,9.5625795344,37423
0,OTHER,advanced,VIP,600000,0,0,1,0.6943772401,50.740032937,5.3920877311,0,0,5.6386630736,37433
0,2NDFL,elementary,,20883,0,0,1,0.6657258065,29.956164384,2.3698630137,0,0,8.1694962198,37447
0,OTHER,elementary,,25000,0,0,1,0.8587589606,40.484138034,3.8,1,1,10.369863014,37451
0,OTHER,elementary,,27840,0,0,3,0.9184363799,31.353424658,2.0410958904,1,2,10.369863014,37457
0,2NDFL,beginner,,60900,0,0,0,1352.5385753,34.693936672,0.2759562842,0,0,2.7185942062,37461
0,OTHER,advanced,Corporate,34248,0,1,1,1.5644489247,48.727502059,0.6837862115,0,0,3.6712328767,37472
0,OTHER,elementary,,85000,0,0,1,0.8205645161,36.388636874,8.2410958904,1,1,11.528767123,37473
0,2NDFL,elementary,,729587,0,0,0,0.3697804659,31.715068493,1.9123287671,0,0,7.8767123288,37478
0,OTHER,elementary,Corporate,194873,0,1,0,2.1437051971,40.933153679,0.3989071038,1,1,4.237704918,37481
0,2NDFL,elementary,,15029,0,0,0,,51.237068643,6.6014522045,1,1,5.9658357662,37483
0,2NDFL,elementary,,25134,0,0,1,0.5663978495,43.348094917,5.6001497118,0,0,8.9837113556,37491
0,OTHER,elementary,,150000,0,0,2,0.5675851254,33.706849315,1.6575342466,0,0,9.5315068493,37495
0,2NDFL,beginner,,53423,0,0,,,35.893150685,1.1169773187,,,13.742660379,37505
0,2NDFL,elementary,,18656,0,0,,,36.735354443,4.8449434838,,,11.68852459,37509
0,OTHER,elementary,,52000,0,0,,,35.879781421,8.368852459,,,8.8752526387,37518
0,2NDFL,elementary,,92133,0,0,0,,29.951792799,8.393442623,0,0,2.6449434838,37523
0,OTHER,elementary,Corporate,68393,0,1,0,0.9221998208,30.417890561,1.050767273,0,0,10.204191931,37527
0,2NDFL,elementary,,11136,0,0,2,0.6975582437,45.433340819,25.564847668,0,0,0.3087431694,37529
0,OTHER,elementary,,70000,0,0,1,0.5974462366,35.250250767,7.7431693989,0,0,10.091346658,37540
0,OTHER,elementary,Corporate,65952,0,1,2,0.499484767,41.118145071,4.7656860543,0,0,10.980821918,37544
0,OTHER,elementary,Corporate,65952,0,1,2,0.499484767,41.118145071,4.7656860543,0,0,10.980821918,37545
0,OTHER,elementary,Corporate,65952,0,1,2,0.499484767,41.118145071,4.7656860543,0,0,10.980821918,37546
0,OTHER,elementary,Corporate,65952,0,1,2,0.499484767,41.118145071,4.7656860543,0,0,10.980821918,37548
0,2NDFL,elementary,,53811,0,0,0,,28.804199416,0.393442623,0,0,7.9098360656,37550
0,2NDFL,elementary,,43312,0,0,,,37.838356164,1.6082191781,,,11.397260274,37556
0,OTHER,elementary,,60000,0,0,1,0.2786962366,28.451530803,5.6657534247,2,2,8.1315068493,37557
0,OTHER,elementary,Corporate,27000,0,1,1,0.2762320789,31.750684932,9.0577662999,0,0,8.8801706715,37569
0,OTHER,elementary,VIP,160000,0,0,0,0.9504480287,39.819178082,2.3561643836,0,1,10.054794521,37581
0,2NDFL,elementary,,67624,0,0,,,28.142465753,5.9534246575,,,7.1479452055,37582
0,OTHER,elementary,Corporate,27026,0,1,0,,26.052054795,0.5662250168,0,0,5.9671232877,37588
0,2NDFL,high,,31190,0,0,0,0.4756272401,32.959690097,0.5109289617,0,0,2.3295531103,37593
0,OTHER,elementary,Corporate,32327,0,1,,,26.643835616,0.2246575342,,,6.4136986301,37596
0,OTHER,elementary,Corporate,231952,0,1,0,14.218794803,41.937136013,0.5300546448,0,0,10.630286698,37597
0,OTHER,elementary,Corporate,231952,0,1,0,14.218794803,41.937136013,0.5300546448,0,0,10.630286698,37598
0,OTHER,advanced,Corporate,49828,0,1,1,-0.371729391,35.8,6.6712328767,1,1,10.687671233,37602
0,OTHER,advanced,Corporate,51406,0,1,,,28.051912568,4.1721311475,,,0.9525039299,37615
0,2NDFL,elementary,,96838,0,0,0,0.4006944444,31.252833296,1.4692716521,1,1,10.326805899,37617
0,OTHER,elementary,,60000,0,0,,,53.802739726,8.5829029119,,,8.7277116551,37618
0,OTHER,elementary,Corporate,72905,0,1,1,0.7036962366,37.44109589,1.6657534247,0,0,12.060273973,37620
0,OTHER,elementary,,120000,0,0,,,39.789041096,1.3207874841,,,3.3616438356,37624
0,OTHER,elementary,Corporate,105319,0,1,1,1.3395609319,34.112328767,2.0767123288,1,1,10.295890411,37626
0,OTHER,elementary,Corporate,105319,0,1,1,1.3395609319,34.112328767,2.0767123288,1,1,10.295890411,37628
0,2NDFL,elementary,,26970,0,0,0,0.6359991039,28.860902762,4.3524590164,1,1,8.043715847,37632
0,2NDFL,elementary,,26970,0,0,0,0.6359991039,28.860902762,4.3524590164,1,1,8.043715847,37633
0,2NDFL,elementary,,26970,0,0,0,0.6359991039,28.860902762,4.3524590164,1,1,8.043715847,37634
0,OTHER,elementary,Corporate,70799,0,1,0,,48.772033835,0.5227187664,0,0,3.7431693989,37644
0,OTHER,elementary,Corporate,69268,0,1,2,0.7312724014,32.426229508,10.531656561,0,0,11.789190808,37650
0,OTHER,elementary,Corporate,100399,0,1,0,0.3128136201,32.486338798,2.8604236844,0,0,8.4754098361,37657
0,2NDFL,elementary,,15694,0,0,0,34.241577061,30.550684932,0.5614342391,2,2,10.408219178,37659
0,OTHER,elementary,Corporate,107134,0,1,,,34.569863014,4.632188038,,,0.8398383113,37660
0,2NDFL,elementary,,25957,0,0,2,0.4090053763,26.849621978,3.2523617037,1,1,6.3016767722,37662
0,OTHER,elementary,Corporate,62108,0,1,1,0.7913306452,36.357923497,5.7220001497,0,0,11.297342615,37664
0,OTHER,elementary,,120000,0,0,0,,32.635616438,1.135713751,1,1,4.6328767123,37668
0,OTHER,elementary,,50000,0,0,1,1.0584677419,39.84109589,1.4054794521,0,0,9.3561643836,37672
0,OTHER,advanced,,45000,0,0,1,0.8908826165,37.868141328,2.5558125608,0,0,8.9530728348,37675
0,OTHER,elementary,,120000,0,0,0,0.6045026882,28.73506999,0.7487311925,2,2,8.6503705367,37689
0,OTHER,elementary,Corporate,193428,0,1,1,1.3077284946,34.473800434,4.4683209821,0,0,6.4244853657,37691
0,OTHER,advanced,Corporate,49946,0,1,1,0.822983871,28.008219178,6.7452054795,0,0,5.2602739726,37693
0,OTHER,beginner,Corporate,109301,0,1,0,48.470116487,49.791608653,1.7231155027,0,0,4.7176360506,37695
0,OTHER,elementary,Corporate,36525,0,1,1,1.1188172043,26.952137136,2.8014522045,0,0,6.8672056292,37696
0,2NDFL,advanced,,29305,0,0,,,32.962422337,3.7978142077,,,10.198038775,37697
0,OTHER,elementary,Corporate,29413,0,1,,,38.509589041,12.424657534,,,9.6849315068,37698
0,OTHER,elementary,Corporate,437070,0,1,1,0.7655017921,36.929395913,0.5382513661,1,1,9.7102178307,37706
0,OTHER,elementary,Corporate,24101,0,1,0,,44.330601093,1.3961748634,0,0,9.0317913017,37729
0,OTHER,elementary,Corporate,22186,0,1,,,30.802739726,2.2273972603,,,10.643835616,37739
0,OTHER,elementary,,59285,0,0,1,0.8288978495,27.865753425,0.4539411633,1,1,7.7863013699,37740
0,OTHER,advanced,,22000,0,0,1,0.8588261649,52.224043716,34.164847668,0,0,6.3593682162,37741
0,OTHER,elementary,Corporate,120031,0,1,1,1.3056003584,41.594520548,1.4931506849,0,0,10.4,37750
0,OTHER,advanced,Corporate,93480,0,1,0,5.8875224014,55.654794521,12.216438356,0,0,9.802739726,37752
0,OTHER,elementary,,130500,0,0,0,6.2507168459,31.473972603,3.6328767123,0,0,4.5413728572,37756
0,2NDFL,elementary,,138384,0,0,,,37.323751778,4.543715847,,,10.90183397,37759
0,OTHER,elementary,Corporate,96674,0,1,2,0.3753584229,29.504109589,4.9815330489,0,0,9.1454674751,37763
0,OTHER,elementary,Corporate,96674,0,1,2,0.3753584229,29.504109589,4.9815330489,0,0,9.1454674751,37764
0,OTHER,elementary,Corporate,96674,0,1,2,0.3753584229,29.504109589,4.9815330489,0,0,9.1454674751,37766
0,OTHER,elementary,Corporate,96674,0,1,2,0.3753584229,29.504109589,4.9815330489,0,0,9.1454674751,37767
0,OTHER,advanced,Corporate,29831,0,1,,,31.912568306,0.3469945355,,,7.2198068718,37769
0,OTHER,elementary,,66995,0,0,,,29.162242683,1.1485814806,,,8.9190732839,37776
0,OTHER,high,Corporate,33433,0,1,0,,34.992888689,0.4863387978,,,5.3079571824,37778
0,OTHER,elementary,Corporate,13310,0,1,,,31.915300546,0.3090201362,,,7.4043715847,37785
0,OTHER,high,,40000,0,0,1,0.5710797491,35.715068493,0.5716894977,0,0,11.561643836,37792
0,OTHER,advanced,Corporate,34294,0,1,1,1,40.339329291,0.5032637173,,,0.0547945205,37795
0,OTHER,advanced,,45000,0,0,1,0.9834901434,54.582274122,7.3083015196,0,0,9.14939741,37797
0,OTHER,elementary,,25000,0,0,,,41.812777903,0.0956284153,,,6.4209970806,37800
0,OTHER,elementary,Corporate,45241,0,1,,,29.364623101,2.7643835616,,,8.0767123288,37803
0,OTHER,elementary,,210000,0,0,2,0.8903673835,42.494602889,2.554876862,0,0,9.2973426155,37807
0,OTHER,advanced,Corporate,42497,0,1,0,51.792159498,51.301369863,0.5341118347,1,1,6.2301369863,37809
0,2NDFL,elementary,Corporate,103428,0,1,2,0.4716397849,38.256246725,5.9740549442,0,0,12.12568306,37810
0,OTHER,advanced,Corporate,34700,0,1,0,5.961155914,36.114754098,0.5393742047,1,1,3.7786885246,37812
0,OTHER,elementary,Corporate,20000,0,0,,,31.353424658,0.7334755595,,,10.375342466,37813
0,2NDFL,elementary,,12593,0,0,1,0.6897625448,42.115846995,2.0500935699,2,3,10.335025077,37815
0,OTHER,elementary,,28000,0,0,,,37.341477656,0.3890410959,,,10.073972603,37816
0,OTHER,elementary,Corporate,231273,0,1,0,0.5380376344,41.357616588,6.6754248072,0,0,10.434328917,37824
0,OTHER,elementary,,35000,0,0,1,0.7962589606,28.147540984,2.1740549442,0,0,2.5713152182,37826
0,OTHER,elementary,Corporate,31450,0,1,1,0.4429883513,25.347773037,0.9011976944,0,0,5.2491428999,37828
0,OTHER,elementary,,130000,0,0,,,43.194520548,0.3670110038,,,6.5835616438,37831
0,2NDFL,elementary,,57790,0,0,0,3.3445116487,38.76258702,4.7543678419,0,0,10.072176061,37833
