Номер варианта;ID;INCOME_BASE_TYPE;CREDIT_PURPOSE;INSURANCE_FLAG;DTI;SEX;FULL_AGE_CHILD_NUMBER;DEPENDANT_NUMBER;EDUCATION;EMPL_TYPE;EMPL_SIZE;BANKACCOUNT_FLAG;Period_at_work;age;EMPL_PROPERTY;EMPL_FORM;FAMILY_STATUS;max90days;max60days;max30days;max21days;max14days;avg_num_delay;if_zalog;num_AccountActive180;num_AccountActive90;num_AccountActive60;Active_to_All_prc;numAccountActiveAll;numAccountClosed;sum_of_paym_months;all_credits;Active_not_cc;own_closed;min_MnthAfterLoan;max_MnthAfterLoan;dlq_exist;thirty_in_a_year;sixty_in_a_year;ninety_in_a_year;thirty_vintage;sixty_vintage;ninety_vintage
19;1002559;Форма банка (без печати работодателя);Покупка бытовой техники;1;0.32;мужской;0;0;высшее;менеджер высшего звена;< 50;0;58;53;Торговля;ООО;женат / замужем;4;3;3;3;3;0.125;1;0;0;0;0.4444444444;5;4;168;9;2;2;6;94;1;0;0;0;0;0;0
19;1002579;Форма банка (без печати работодателя);Ремонт;1;0.57;женский;0;0;высшее;менеджер среднего звена;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1002599;Форма банка (без печати работодателя);Ремонт;1;0.45;женский;2;0;высшее;менеджер среднего звена;< 50;0;13;39;Торговля;ООО;женат / замужем;0;0;0;0;0;0.0392156863;1;0;0;0;0.2857142857;2;5;98;7;2;1;7;110;1;0;0;0;0;0;0
19;1002619;Форма банка (без печати работодателя);Отпуск;1;0.39;мужской;1;0;высшее;менеджер высшего звена;< 50;0;55;34;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1002639;Форма банка (без печати работодателя);Ремонт;0;0.24;мужской;1;0;высшее;менеджер среднего звена;>250;0;104;33;Торговля;ООО;разведен / разведена;3;1;1;0;0;0;1;1;0;0;0.75;3;1;114;4;2;1;4;63;0;0;0;0;0;0;0
19;1002659;Форма банка (без печати работодателя);Ремонт;1;0.41;мужской;0;0;высшее;менеджер среднего звена;>250;0;14;37;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1002679;2НДФЛ;Ремонт;0;0.48;мужской;0;0;высшее;вспомогательный персонал;< 50;0;45;41;Торговля;ООО;холост / не замужем;2;0;0;0;0;0;0;1;1;0;0.25;2;6;49;8;2;0;2;78;0;0;0;0;0;0;0
19;1002699;Поступление зарплаты на счет;Ремонт;1;0.38;женский;0;0;высшее;специалист;>250;0;21;30;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1002719;Форма банка (без печати работодателя);Ремонт;1;0.21;мужской;1;0;высшее;специалист;>250;0;382;50;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1002739;Поступление зарплаты на счет;Ремонт;0;0.4;мужской;0;0;высшее;специалист;>250;0;29;35;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1002759;Поступление зарплаты на счет;Ремонт;1;0.46;женский;1;0;высшее;менеджер высшего звена;< 50;0;6;32;Другое;ЗАО;разведен / разведена;1;0;0;0;0;0;0;0;0;0;0.5;2;2;43;4;1;0;18;30;0;0;0;0;0;0;0
19;1002779;Поступление зарплаты на счет;Ремонт;1;0.12;женский;2;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>250;0;64;32;Информационные технологии;ООО;женат / замужем;0;0;0;0;0;0.009009009;0;0;0;0;0.3333333333;1;2;110;3;0;2;11;80;1;0;0;0;0;0;0
19;1002799;Форма банка (без печати работодателя);Ремонт;1;0.35;мужской;0;0;высшее;менеджер высшего звена;< 50;0;88;39;Торговля;ООО;холост / не замужем;1;0;0;0;0;0.0571428571;1;0;0;0;0.5;1;1;66;2;0;0;31;39;1;0;0;0;0;0;0
19;1002819;Форма банка (без печати работодателя);Ремонт;1;0.46;мужской;0;0;высшее;вспомогательный персонал;>250;0;74;57;Другое;ООО;разведен / разведена;0;0;0;0;0;0;1;0;0;0;0.1666666667;1;5;93;6;0;3;10;101;0;0;0;0;0;0;0
19;1002839;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;1;0.35;мужской;0;0;среднее-специальное;рабочий;< 50;0;8;30;Другое;ООО;гражданский брак;1;1;0;0;0;0;0;0;0;0;0.5;1;1;43;2;1;1;23;23;0;0;0;0;0;0;0
19;1002859;2НДФЛ;Ремонт;0;0.19;мужской;1;0;высшее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1002879;Поступление зарплаты на счет;Покупка автомобиля;0;0.24;мужской;1;0;среднее;специалист;>250;0;19;26;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1002899;Свободная форма с печатью работодателя;Ремонт;1;0.4;женский;0;0;высшее;вспомогательный персонал;>250;0;70;40;Торговля;ООО;холост / не замужем;1;1;1;1;0;0;0;1;0;0;0.5;2;2;41;4;2;0;5;44;0;0;0;0;0;0;0
19;1002919;Поступление зарплаты на счет;Ремонт;1;0.45;женский;0;0;высшее;специалист;>250;0;38;27;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1002939;Поступление зарплаты на счет;Ремонт;1;0.29;мужской;0;0;среднее-специальное;рабочий;>250;0;18;23;Другое;ЗАО;холост / не замужем;2;1;0;0;0;0;0;0;0;0;0.25;1;3;33;4;1;0;5;31;0;0;0;0;0;0;0
19;1002959;;Покупка недвижимости/ строительство;0;;женский;0;0;высшее;другое;;1;40;26;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1002979;Поступление зарплаты на счет;Ремонт;1;0.41;женский;1;0;высшее;специалист;>250;0;86;41;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1002999;Форма банка (без печати работодателя);Ремонт;1;0.58;мужской;0;0;среднее;специалист;>250;0;46;45;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1003019;Форма банка (без печати работодателя);Ремонт;1;0.42;мужской;0;0;среднее-специальное;рабочий;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1003039;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;1;0.23;женский;0;0;высшее;менеджер высшего звена;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1003059;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;0;0.37;женский;1;0;высшее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1003079;Форма банка (без печати работодателя);Отпуск;1;0.45;женский;1;0;Высшее/Второе высшее/Ученая степень;менеджер по продажам;< 50;0;17;28;Торговля;ООО;холост / не замужем;1;1;0;0;0;0.0285714286;1;1;0;0;1;4;0;34;4;3;0;3;11;1;0;0;0;0;0;0
19;1003099;Форма банка (без печати работодателя);Ремонт;0;0.16;мужской;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;96;29;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1003119;2НДФЛ;Покупка автомобиля;1;0.44;мужской;2;0;среднее;вспомогательный персонал;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1003139;Поступление зарплаты на счет;Ремонт;1;0.23;мужской;2;0;среднее-специальное;вспомогательный персонал;>250;0;39;34;Торговля;ООО;женат / замужем;2;0;0;0;0;0;0;1;1;0;0.6666666667;2;1;16;3;0;0;2;17;0;0;0;0;0;0;0
19;1003159;Поступление зарплаты на счет;Ремонт;0;0.36;женский;0;0;высшее;менеджер среднего звена;>250;0;54;25;Торговля;ООО;женат / замужем;0;0;0;0;0;0.0285714286;0;0;0;0;0.3333333333;1;2;34;3;1;1;4;30;1;0;0;0;0;0;0
19;1003179;Свободная форма с печатью работодателя;Ремонт;0;0.23;мужской;0;0;высшее;специалист;< 50;1;47;27;Торговля;ООО;холост / не замужем;2;2;2;2;1;0;0;0;0;0;1;1;0;51;1;0;0;52;52;0;0;0;0;0;0;0
19;1003199;2НДФЛ;Ремонт;0;0.11;женский;1;0;высшее;менеджер среднего звена;>250;1;135;35;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1003219;Поступление зарплаты на счет;Обучение;1;0.21;мужской;0;0;незаконченное высшее;специалист;< 50;0;15;23;Информационные технологии;ООО;холост / не замужем;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
19;1003239;2НДФЛ;Ремонт;0;0.31;мужской;0;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1003259;Поступление зарплаты на счет;Ремонт;0;0.58;женский;0;0;высшее;специалист;>250;0;100;33;Другое;ЗАО;холост / не замужем;0;0;0;0;0;0;1;0;0;0;1;1;0;24;1;1;0;23;23;0;0;0;0;0;0;0
19;1003279;Поступление зарплаты на счет;Ремонт;0;0.41;женский;0;0;высшее;специалист;>250;0;41;33;Информационные технологии;ООО;женат / замужем;1;1;1;1;1;0.1024390244;0;1;0;0;0.4444444444;4;5;184;9;2;3;3;110;1;0;0;0;0;0;0
19;1003299;Поступление зарплаты на счет;Ремонт;1;0.25;мужской;0;0;среднее-специальное;вспомогательный персонал;>250;0;125;55;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1003319;Форма банка (без печати работодателя);Ремонт;1;0.28;мужской;0;0;незаконченное высшее;рабочий;< 50;0;21;55;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1003339;2НДФЛ;Покупка недвижимости/ строительство;1;0.58;женский;0;0;высшее;специалист;>250;0;113;39;Другое;Государственное предприятие;женат / замужем;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;
19;1003359;Поступление зарплаты на счет;Ремонт;0;0.45;женский;2;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;>250;0;35;36;Другое;Иная форма;холост / не замужем;1;1;1;0;0;0;0;3;0;0;0.6666666667;4;2;50;6;3;1;3;26;0;0;0;0;0;0;0
19;1003379;2НДФЛ;Покупка недвижимости/ строительство;0;;мужской;1;0;высшее;другое;;1;68;27;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1003399;Поступление зарплаты на счет;Ремонт;1;0.45;мужской;0;0;среднее-специальное;рабочий;< 50;0;12;30;Другое;ЗАО;холост / не замужем;7;4;1;1;0;0.1868131868;0;0;0;0;0.4285714286;3;4;74;7;1;0;8;63;1;1;1;0;1;1;0
19;1003419;Форма банка (без печати работодателя);Покупка автомобиля;0;0.24;женский;1;0;высшее;менеджер среднего звена;>250;0;39;36;Информационные технологии;ООО;женат / замужем;2;2;1;0;0;0.0465116279;0;0;0;0;0.2;1;4;41;5;1;1;16;91;1;0;0;0;0;0;0
19;1003439;Поступление зарплаты на счет;Другое;1;0.2;женский;2;0;высшее;специалист;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1003459;Форма банка (без печати работодателя);Ремонт;0;0.43;мужской;0;0;второе высшее;менеджер высшего звена;< 50;0;25;27;Торговля;ООО;холост / не замужем;8;3;3;1;0;0.0287356322;1;1;1;0;0.2;5;20;338;25;4;1;2;77;1;0;0;0;0;0;0
19;1003479;Форма банка (без печати работодателя);Покупка автомобиля;0;0.45;женский;1;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;23;31;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
